transaction_id,final_amount
a859aad9-7d35-4a64-81ac-d7cef16885b3,84.0
95ec36a2-78ca-4448-ae50-4ad38d31f9e1,75.0
bd4ae197-4773-4724-830c-3efa7f4f8e6b,75.0
3573fda4-6c2c-4456-bc87-a3749039c315,79.5
81092a27-92ae-4aec-ba15-03d28ee9d7b3,75.0
265d3251-c2ae-4556-8c3b-7110838e4cc1,85.5
c045c1cd-eb01-46b2-8225-2ccced5d52e4,77.0
d29c7b95-7552-4f18-9c8b-7b05a823b1e4,75.5
06243935-c29b-482d-91db-c47a25102067,76.0
1db642e6-28b4-4a43-9a70-d67d9a61defd,81.0
d0e95afa-1f09-44c2-882f-fce041ff2aa3,75.5
8ff36a7a-54e0-4940-9aa7-417aa57705c9,81.0
03b83ff5-fdcc-48db-b884-2902e5d38552,75.0
22098d84-1f76-42f3-b5ce-16d9b83ef78f,84.0
35f1f835-2742-4d2d-a921-79a90ca1975c,77.5
9b3e2ecc-fccf-475f-be16-5527fbf5afb5,79.0
57ce9de2-6298-4dd2-a021-5f175ffd2d13,82.5
964b34ef-96ab-4d12-8429-cf53a17232fd,87.0
7a77d1dc-db8d-424c-ad76-1308dceee58c,78.5
791c83d4-f8a3-472c-9c48-8a1bf9867ffb,76.0
5b80177f-8c7c-4fd3-82eb-e6cd95418107,75.0
7e443fe3-025c-4b4f-a3e2-0834d71f5bbb,75.0
ed3c4aca-76ea-4cf5-8504-6318fc4d3276,76.0
fc5f5a8f-8e48-44a9-9bbe-0e17a1ea5e5b,78.0
be51600f-5ab7-4cfd-9cd3-eb4456284192,79.5
d58fb62d-dd16-49e6-b259-dedc0793c71f,75.0
ffec07ed-2fd4-423d-8c47-a2aa9fbf8a06,78.0
c3a7cb8e-4144-41a5-ba75-0848479edf31,75.0
6c026e11-622d-4e86-973d-4d0f39374847,75.0
4201a221-d25a-499a-adf1-c477af2abffb,78.0
9f0437f0-5cd0-4787-8840-3d8ed19fe331,75.0
0e0a6b90-41b0-47c7-9931-0c83ba9c976e,78.0
5bf66940-48dc-4f2e-aba4-ff34214583ec,78.0
a47230fd-312a-4124-be93-fa1adaf22fa7,81.0
6c89e657-fcdd-4757-9885-65554f1126f2,78.0
96afe685-5d6b-4a03-a0a5-0786aa307d5c,78.0
e6bea800-c7f1-440b-9abd-7976737c5539,84.0
ff008baf-5b65-4c9e-bb72-52dea34b91eb,78.0
35cd137d-28eb-4904-b90d-6e7aab9e2e12,79.5
286bbe32-a2ba-45e9-a3a8-e6e86a2a4d1e,82.5
4592c745-9492-40fa-9721-47af506df8aa,77.5
bdd7805a-22d5-412c-858b-f6aebcddb062,76.5
500c55c7-71d5-4f6e-bfe6-1ad8a3627d8b,79.5
8d361382-b45c-4c75-b8a7-f84e5ca38bf3,85.5
a309f514-28ff-4fd1-8e64-c62ae490abbd,76.5
e8567d0d-6b5b-42c3-bc39-c83d2b40f63c,79.5
d2e7318b-b073-4307-a9bb-a3b590dc2ba2,79.0
296a42c9-875e-43df-b44f-69cc5cfa1a7a,75.0
e0393ab3-8d09-47d3-a761-38fce5666e35,78.0
996fdf60-ef58-4009-9c6c-ee45753c07e3,79.5
5be610d3-5b2a-491a-8b75-f0acb91e49cb,75.0
a130abe2-80c7-4b38-a633-b8df29dd1621,75.0
d1b3652c-c95d-428f-be3f-c7453057cca7,84.0
9cc71add-9581-40e8-a5e2-0b568668050d,81.0
04b931a7-afc9-4b84-a4bb-dd478d456c47,79.5
944119a7-e3ac-4047-9b0f-b0af819ef262,82.5
9163454c-2a21-4105-b5fe-e01505e2a342,85.5
37af5aca-ff00-4ba1-8d01-8a23934922d7,75.0
33298159-7f36-4939-8e62-a6425c715823,79.5
2e52e409-e0bc-400a-9a42-7ecff6d10b0b,78.0
6dfb874f-3a76-48da-b236-65233411fd93,75.0
9d5843e1-d323-4c97-a58d-e46b9e34549f,79.5
c2c3de32-b858-4b2e-99b6-895307e3bdce,76.5
ac939a5c-366f-48c5-a2fd-531e807ae6e2,81.0
96163932-4625-466e-9910-ab92bd35c8cc,87.0
d8235f97-bad1-4b0d-a201-f90c2488eb64,76.0
09209f3d-dc1e-4600-96af-26079db4678c,75.0
ff5dcbae-a4ef-4c7f-aa2a-4148f183a3b0,81.0
63976f3a-1c21-4009-a638-82d52acce3e3,78.0
2f175f72-f249-472f-8c91-8787efc7d843,76.0
998a5739-5b82-4ad2-b512-d2afb26db04d,75.0
afe9533d-4162-4c72-b882-e37c4a01a0d7,78.0
8a1538fe-d0bd-4576-8b27-b8de3601fb5a,77.0
ddd79b08-387e-4ce5-9f8b-5796878fd39e,75.0
0070f109-48ab-40d7-ac80-b492211a86e0,78.0
26c4f720-1bf9-4f0d-b46a-bb707d01e3d4,85.5
dcc75cd2-bb0f-49a1-9cef-e302614b09e8,85.5
4b6c75e2-fc10-4fb5-a7ba-874c345ab2dd,76.5
14e7ab65-b2c8-4e60-b493-4c9ba35e6c6b,84.0
a41676f0-370e-4ce2-9094-c9cf23bea7e0,78.0
5a19a353-171f-42e0-813f-abf0dc838b48,76.5
b0666a6a-8355-42ce-8fb4-c053efa5316f,81.0
6e9a3604-5e09-4c8d-b41f-8e331700311c,78.0
11e1b7c7-6ec0-417d-9cfb-d8ecd060f310,79.5
341a2855-87a4-4d88-b85c-26e89ccd5790,84.0
0ee4ed80-d93f-4b5f-be70-823586747775,76.5
429f4dac-de78-4353-b650-9d75dfacbca2,76.0
718e8008-86b8-4641-acab-640639d93373,75.0
d49496a4-612b-4eab-9f37-b99e6312264e,78.0
3a12e2a3-5b66-47d4-baa2-726a27e40850,76.5
76faba0c-4a11-4637-9568-9e03a0f481ef,76.0
aa2222fc-ddcf-4ca4-b388-e7964a423243,81.0
61b462d0-caed-4e24-b3e5-2a15b320e1ad,85.5
832c9fb7-514e-4bbf-9b0e-6fe1ba1fef55,76.5
777b47df-3222-4025-ae5e-51e2815752e2,81.0
0ae6b27c-2d93-49ce-bfc1-9f463c061cea,75.0
a0c95c38-12a0-42fc-af76-28a7a9e6c9d5,75.0
3b27b133-8b13-4aed-895c-4efa506f82d7,76.5
a814fdde-ca70-49cf-9fe3-deb1af493987,76.0
07e89270-fbf1-4e94-8ce9-8a1d87041072,79.0
632a71fb-cad6-4425-9d55-f8bfc1af48e0,85.5
536454fe-9a3d-44f5-b132-702abcacf4c8,78.5
f10fd002-4a27-4060-a85a-05519f09d7d3,85.5
c62adb4d-b085-46f8-82f2-319fcee9ada2,82.5
04adac83-2fc7-4a1c-bf27-dc1f116afcb0,78.5
dee545db-5161-451d-a0bb-d10de5d67d8f,75.5
9eeeba51-7e5c-4880-9c21-d11995294b31,85.5
2576767e-15e8-4c91-be4a-78fd63f196bf,84.0
82f88eb9-01df-4cc8-ae4c-63f3c1f45053,85.5
105f48e8-2c38-46a6-8a67-5c0e70b391c3,75.0
aa06a697-a255-447d-8cba-21e19ae0d7ed,78.0
a72d62ec-0c00-47c9-bd36-24f507825e63,85.5
4a0ec0a3-8375-4e04-a766-b6828c403629,84.0
ebf07606-029a-40dc-8c45-a440b4a2b295,75.0
afd6f404-50bc-49d1-8787-95882bee1aa6,78.0
d6b5c7d2-1390-4f71-b6e9-1d057b91a7f6,78.0
52c424ea-14d6-4f39-983f-e544b2425b8b,75.0
da32a645-0202-4579-9d56-cb86ee8ccd3c,76.5
a9bba9be-1901-47e7-aaed-dec71d1d1780,76.5
72cfb160-2f31-4117-bda9-679dcc671692,78.0
b04b4bf1-06dd-4891-808f-85a0b3af56bd,75.0
90e38767-d097-4841-9807-075c69cb8e6a,75.0
27f4224a-6127-4811-a9c3-6f0879662b3d,84.0
131be1cf-371f-4489-8dd0-2e9ab55e0a43,81.0
15566b46-5b4d-40e9-8559-be58bfd6ee56,78.0
76a7ab65-cea9-4f1a-bec9-141cd4ef9d07,79.5
a28e0632-b854-4383-8957-06dbc0234e40,76.5
b9179477-d68a-4bbf-94e8-62c14da68a0f,76.0
4fe981ad-838c-4d69-ad05-d5f75f9e42ab,88.5
7357fc8b-52b6-43a5-a63e-3dc1f31ce792,78.0
5412f6e0-c1d9-45d9-9fe3-79ef0387a123,78.0
dbad8ea5-6b58-4905-9c95-76c206f65495,75.5
86f7a695-0dd8-4196-a2d6-6de348e986cb,76.5
eb206f64-e718-4b04-b95b-23acf4e38170,76.0
8ce3db0f-0288-4dec-8be0-e1f1bbaaf964,75.0
e2aebe81-95ed-4211-9572-789368c57448,81.0
185de452-8a71-42b8-996e-76587ba0a614,76.5
c1137a88-6cec-4d2b-860e-c9fb1d2213de,76.5
77d1ea79-ad71-4bb0-ae6f-47b3e2919753,77.0
4a733b03-c1a0-4351-afd4-cba99e4602c8,84.0
68981ed0-56ae-4340-bdc2-37693f54b9a7,76.5
e3040878-aa80-4765-b7fa-1ce25f216b48,78.0
59f1c692-4425-4320-aca6-21bb469cd4ff,76.0
f40bd04f-ffa3-4a73-8599-221b82ec8774,81.0
26cc2b47-1418-4f85-8009-326fec4b05f2,79.5
e8b1e17c-3982-483e-9134-7fbcf77673f9,78.0
deca7252-f212-4c1c-8750-ea6ebcc2d7e4,75.0
efc61b55-e6a3-4ec9-af1c-802288064838,81.0
3bf34fcd-002e-4a5c-b56c-648890dd0e87,78.0
9504b953-6739-4225-ad6c-f333bac07723,76.5
ce52aece-d15b-46b5-9291-b5705ad5d086,76.5
fa796136-77d4-4e2d-8099-14b395caf1e4,79.5
df76db91-d4fe-4a06-ac7d-eec47a572edc,75.0
99edee88-ba7a-4146-b870-ba77305bf3d5,75.0
42ea7044-1165-47fd-a50a-83c1a19d0513,75.0
11104523-1133-48d2-b699-b47fe9c7c152,77.0
2901d90c-ba0f-45de-ac3a-94b0cb1b5160,75.5
d0678b52-b824-49dd-bf15-85a5d49b7276,81.0
f6a6153f-cf94-485c-8403-44908bd2afaa,84.0
3cfbc6f4-6df8-430e-8d84-396efe7e9fa7,78.0
e434a7e3-11cc-45d4-84b3-26b05fa50f0c,81.0
38acb8c5-6a87-41c9-afa2-8fd6d3a40ed9,76.5
77b69fbd-eb59-43a3-9ff2-2a2e3f94dac9,76.0
007eca81-4bb3-4289-a0e8-3a417d80d415,75.0
c38f5270-c40c-4fad-9a10-06fa7a6548bd,75.0
6936b62f-d3ca-42b0-a7f0-7d054fe22cb3,77.0
fbb786ca-dd98-4d42-be7f-dc5d8c061a73,75.0
4905060b-fe06-4af0-92ad-dbcfd6527be7,75.0
26b99b29-1be0-4ac5-958b-6978f79b989b,78.0
c074b44e-6276-4b2e-8fd1-5836f66d9cbd,81.0
1436507a-cdba-4281-9d7d-2f1ec8294a28,75.0
b713d652-7766-4935-9e0b-e8ebee628033,81.0
6adca4cb-4835-4ad1-9b8a-256adb55f5c2,78.0
bacd118d-2bc9-4201-9585-b09929744e5e,75.5
909417c7-366f-435d-814c-eca64532a04e,85.5
d3749a14-83c1-47ef-a763-b06d2ad7262a,78.0
138c0c61-ca20-4a8d-8f66-99ee537cf18d,79.5
ecb29ecc-bcf8-4e77-bd21-a68cc97c88cd,78.0
70012eb6-d718-4e1f-9c2d-3f665881a96b,84.0
eb359f39-dc3b-4bbe-ad68-4c1b82979478,75.0
dbaefe81-0559-413c-ad3c-5180294f4d77,84.0
762c9416-207a-4cca-af6b-c7ffc35a5acb,81.0
4d624cac-8041-441e-bbfe-404928e43e4b,84.0
e1c57c67-bf02-437a-9a11-41bf71f4110e,76.0
89b0a213-7682-4063-abdc-a71ac8d8251f,75.0
5327e6a6-9fcc-484d-b530-dc5c75c9a81f,75.0
c79236d1-6a9e-4ca8-9494-3ada6ec76b56,78.0
fa27f171-2c82-41c2-95c5-ee2fc4551b8b,76.0
c82f118f-87ce-4e35-b103-4871e1c63007,76.0
98fac23c-195c-4252-b38a-eb4205fb1bcf,75.0
59110e4c-a8f5-4405-9c83-e9bb52197570,81.0
d4c74586-52f0-4c8c-9990-be06bb157e95,77.0
ef35e477-8ad2-4671-9bd4-ba99b62ecf9f,75.0
8dd9cb61-9b19-4042-9630-48c0c5f79cd7,81.0
e19e3163-6770-40a9-8ad4-622ef3735a70,75.0
f2bca673-df94-4c8b-a92d-1beef8fe1a6c,82.5
2ffe7782-2679-4f31-9a19-2fad6ba566b4,81.0
d554ee58-6a4a-4c5b-953d-caec8704acc5,79.5
c1e78863-c9f0-45ef-8c47-8e9b094f0ea9,76.5
3bb45dd3-9551-44e9-be34-bfe0187c8aa8,75.5
6d40ee68-6ace-49ea-974a-c5dca303f803,75.0
c1133bd1-feb7-4bc4-bb5b-819f74538c63,82.5
fab35e65-4a80-48f9-823d-dcb18397160f,78.0
7057bb6a-600c-464b-a3c2-cb06bec77afb,82.5
f7cc9fcb-7e17-41ab-9598-b43fc5850769,76.5
1f5bd15f-2f3d-4d44-8a2c-959fa9228e0d,80.0
9127b2cf-4d6f-43e1-9b52-6071f2de459b,81.0
978f2fe2-543e-4ccc-b6fc-71f537149d30,78.0
e7a9809c-52a5-4c88-bdce-8f9af0674266,76.5
d332aa5d-4563-411b-aa8d-75c232b5654f,76.5
e9bdf49a-a90e-45e9-82de-8af9a7c48a6d,81.0
abf7b6ce-8a99-40e3-a799-40c41d772d00,76.0
406cb733-602a-4e64-bd19-a6b2b26474b9,78.0
4fc65cb5-5c8c-4dab-96f9-d5c9c7881ca4,82.5
c3bfba27-ab48-4517-8228-093d9b3676ce,84.0
ce1cfb01-28a3-44e1-bd70-ac1e7f68af49,79.5
aa4ebb3b-4d71-43cf-a57d-305528d8e58f,79.5
16da782f-8d8b-4485-b9b8-3fd51c88be91,79.5
af745566-685c-41d4-8eaa-d438476ec970,76.0
27166fbc-5e23-402a-9a8c-ea1e132f7f12,76.0
c97f6102-41d2-4e36-a4c1-12beaa11e449,81.0
5a414e2f-1e14-4d4a-93bf-8ae4443e7e5b,76.5
5f85c45c-ae2a-4821-9a4d-4d1414de4811,81.0
ecd16a8e-517d-49d1-93cf-17d48e796eb8,81.0
d37682b3-520f-49f4-a9d5-fa44eb049b4c,78.0
1a7dce05-54b2-4f91-a1a0-f0ae549b0f77,75.0
174d5715-5a99-4b99-b565-0c45ed944137,78.0
7580d7bc-4810-435b-a065-4ad407e8f2d3,78.0
f180615a-5e77-41bf-886d-3900b38f9c50,75.0
c0031cbe-1e9e-483d-8210-d5c75bc4a3bd,76.0
70a11269-1686-46ec-83b8-3a78f6b9c551,78.0
62de0e7f-d245-497d-856a-f485c145b4c1,78.0
323a763b-7620-4462-8c04-f6e181adef46,81.0
72e4e51e-f350-47c8-967a-113219deb5c8,82.5
33ffa747-82dc-4082-9dab-40642e5c17ef,76.5
ade33155-cd64-4035-8169-11bdcc1bb3f4,76.0
abb7351b-3004-44b6-b303-2528f99471fd,75.0
d2445e1f-859f-4c53-877f-fc5cf1993df7,75.0
c7585517-b798-4ceb-96c0-8f7e71286d17,78.0
f3b499e1-12cb-4f31-8ab2-70c22796e40b,76.5
9018dcff-8895-46de-96c7-0f773052013a,81.0
e85380ce-a0d8-47d5-a34d-23f881c5756c,75.0
53b36d1c-c675-4271-9d0a-1ac356cbe8e9,85.5
86e8a956-2d08-4e8c-ba4e-bc597f70fa61,78.0
6418da63-17a1-471d-af0b-f6f917930408,75.0
a2792a86-4367-4302-a25d-961825fc77ca,81.0
a3898cae-f266-4a49-80f9-ab5244f24757,84.0
e343ccd3-8164-46ec-9040-7399a170c3e1,84.0
e009e186-f7e7-44ee-9c36-f054c80bccc5,79.0
5e76021b-c744-4a27-8321-6f78e0f89284,76.5
4e659e9b-382f-4356-83b0-3b393d90a38b,84.0
12a75536-769b-43b9-9a14-2afbafa19954,85.5
33e4d53f-f4a4-401d-b903-cb42e78bb232,75.0
6683d549-bc78-43c7-8e80-b65043274244,82.5
f3596bd3-4c2e-4e7c-aed4-3061ff6ec619,81.0
42236082-21b1-498e-a152-1e5c7d2e9ab3,77.0
576f1e9d-3554-446b-9aae-a2b34a64ccd3,76.0
e4a7c2a9-e8cb-4965-af39-632635f1a010,80.0
fe69ff68-f708-4b3c-b6b4-25b1ad81cc87,78.0
95459346-3c0e-4463-9f2a-039622019519,75.0
834bc057-27fd-4217-96bd-abfc14a3ea0e,79.5
8f147d70-6cd4-40ed-825c-7fb1fdd31974,75.5
f53df796-236a-46bb-b8d4-9e283a81abb0,78.0
f927ad99-fb51-43d0-8f1c-e38f61ff397a,76.5
97637ddc-5f3f-4934-bebb-741d3e01ceb4,76.0
0e35e68b-c600-4ee3-84e7-b114672f06be,78.0
774ba048-5ba5-4cb6-b3ed-d944fe5ff366,75.0
006dabe6-107f-4a8d-beaf-6d3dc8744a2a,76.5
3ff39db7-2607-4be6-8086-e3ad56c02de4,81.0
a4c4d973-a49a-4959-ba97-80985ab4d134,84.0
da4edd63-5251-42e2-9aeb-dad16557bb95,78.0
b93903e5-b8ac-4788-aba6-377e688d0402,76.5
d995f890-3902-4b83-acc1-74a41cfad12f,75.0
5b82f5ce-b40f-4934-ab52-23cc25df8b8e,75.0
4db8d901-26ae-4791-8039-0e2f93da9ef2,76.5
1af0b311-36c0-4d4d-9921-c39d27a79c0b,84.0
bbce9dc5-ef6b-47d1-8d90-2470d8aded07,82.5
03e17281-1f83-421b-bd3f-d708ffb62657,84.0
3836e424-1d7a-4582-8503-6b55d9d2b243,81.0
31f3099a-f906-4323-be8e-e6118df81d27,81.0
918cec87-bd03-4a2e-accb-cad9cd2d495f,78.0
c10324c0-4806-4895-852c-72c4856a4867,76.5
c48da298-5845-49be-b489-5230a7a0ca5f,79.5
5448678d-5391-48d5-8c6c-eae314ba2e4f,75.5
1fd927a6-83a9-4021-95de-ddcd61b8089f,76.5
f2fb18d1-a381-4ab0-b2fc-3754e6c0a6bf,75.0
1c5e30ff-513a-4b4c-90c1-3038c1ba766e,84.0
11aa476f-6484-428f-b31a-2b4f0ee89640,77.5
0333f080-2cb1-4b13-88c4-6ccdb5cd1840,77.5
bfefb8b0-8d70-4b4b-8ed4-276f87a77353,81.0
788284ef-5e82-4e1b-b07a-88d5feeaa64f,75.0
164fce6f-727b-4dac-9487-705051aacbfc,78.5
1720f526-6bbf-4f55-9f10-f3901b1416e9,78.0
096b00f6-e02e-400d-8a6d-93574f32118b,82.5
0c494869-5bef-49d3-9009-022fe5a5cece,76.5
9d820ae1-ece0-41ce-bcb4-187c977a2a5f,76.5
cacc2040-6811-4840-9b9a-22d99099ff5a,82.5
9ef4e2e0-3be8-4282-88a1-e09e5f1a46bf,77.5
18d17510-bd07-4f59-b929-51bc85d566fe,79.0
c4e094ac-e77d-4aac-8514-c27ce6c921c7,78.0
105a012e-a673-46f7-8ea4-0f08c7697d89,79.5
1e2b0a93-0f21-46f2-95b5-c4fd8290e1cc,85.5
83c4b124-6775-4815-a4bf-0ccf48ac53bb,75.0
2b32dea8-9b3a-4b52-817a-9873dddccc9c,79.5
987eb885-0e36-4109-b6ed-ec7c54853f2a,75.0
1ccd41b4-a395-4704-a620-121d951c07d0,75.0
133b9347-54cb-40fe-8e61-a69235e9da35,75.0
5277c13c-887c-42d8-b466-7fa2185840a9,77.5
d788ce65-f87a-4d66-ba01-6e1b0bad468c,76.5
dba3a899-cc83-4a82-b7c0-8639a9946ce3,78.5
0bf5992c-6840-4660-9a7a-2400f5fd948f,78.0
866de217-02fd-4bbf-b913-e7fc2c1c27a2,78.0
89171857-0c37-4798-95a1-4f633dbd6c59,75.0
074a7bb3-0d70-440f-9269-c5511a4b779a,84.0
6754dfd6-6a4c-4087-8a63-a5001a43f34f,81.0
bda2c001-223a-42a7-ac69-385e958b0297,75.0
74dfee21-b850-4cc9-97bc-1281a0a4cedf,79.5
037b6285-dd79-4429-b6ce-9d2ae2a16644,75.0
2bafc729-ff46-4fd9-bba9-ddafe2731e7c,75.0
447b9618-eb62-4667-9ad4-72b10faf2959,76.5
f87e3b44-8b27-4802-afc1-e383e1e1b28c,76.5
10b5a6f8-5407-4948-9a86-fd741aabb052,81.0
a9414754-b54b-4555-a7a1-bc70c4353e7b,79.5
ade767bb-b520-4afc-8cf6-f6acda58a0d1,75.0
2d79fd24-d58a-4371-a6bb-df3d73169d63,76.5
75619058-fdc7-45f6-9f9c-32a3ab1eb870,75.0
d0b29f3b-fd76-4ec7-aa52-e3a518a97e5b,78.0
7a70092a-7b43-4121-97b5-41e55341696c,81.0
e9480b33-0a64-45b2-9313-8bbab10a026c,76.5
a4dc59fa-57ca-4553-bb39-537ac4700815,78.0
a6430cb0-c6e5-4267-8854-7b21fcbddcfc,76.5
4e8b3fb7-0918-43e9-b005-7304e1664f7e,84.0
c1136c38-9f0a-4220-a018-9c2f49ba8f0a,84.0
7a31852d-3825-4148-b067-d65aa1a434a0,75.0
c5d8765e-7bd8-4963-aa11-f9edc8517785,77.0
d361d0ca-16a3-4efd-a5ca-c1f6dea262c2,76.5
f88fe914-420b-45be-a1ba-82dbab07c60a,76.0
02710f47-d987-4c6e-8ea4-2f468aaa9fff,75.0
8e5bb7ad-c80f-4a9c-952b-c816f5e28f3a,78.0
d685f844-7b96-462c-937a-a838d0e8076c,78.0
798d33bb-98e6-4b20-a116-58cf4e4d3649,85.5
08ec852c-6e07-447c-9e8e-eb40fadc816e,75.0
4c733109-bd7a-457f-882f-217fc1437219,76.5
647890e8-39ff-4200-9e5e-5f16756f04f4,75.0
cbb82b56-791d-4945-998f-a013bf150265,76.5
6530bb7a-2313-4ee9-adab-55bebb0388c7,75.0
6ccb64f7-3fcb-466c-861d-06f490016f35,84.0
8158a125-c646-44ff-8ab5-98b681a37ede,85.5
c6e674ea-7859-4910-97f6-6011a98369f0,76.0
ff47ec1d-dec4-4647-b7d1-cd2ca894e7f1,75.0
868f1a88-066a-40a3-93a1-77685732cb54,79.5
4767ce98-37a3-42b3-95ae-32520329813a,76.0
05f9f569-1be3-48d9-a2c3-311ea020d99d,85.5
03def0be-e8f9-4506-a8c6-1d936bd49156,82.5
ae74f4c7-d092-4d22-b80d-1cf74eedc721,76.5
b38b1b86-02b1-475c-a5d8-368886e9c5a8,76.5
88c4b117-4e77-48d1-aba7-9adc4b5fb459,75.0
2f79b201-1352-4652-a7f5-16e92c4cb37f,79.5
7902e275-304b-42cd-8bac-19a3e87e8e3a,85.5
6d222d65-6640-45d3-8777-8c8122c5c6d2,77.0
26196dee-ef65-49c2-a6ad-7a7fd1b35259,76.5
cdea5b3f-ff5a-4258-a132-82323ce94e1a,79.5
f085e852-2cca-444f-a064-e8eac44efd33,82.5
91f089f8-9ebf-4881-b153-ecf297939ffb,75.0
f2976ef8-433c-4aff-8bd2-d248ffdb1ad9,75.0
5a421706-4051-40fb-865f-051fdcea7eab,78.0
92495c55-d771-469c-8c67-b6040be6c6f1,88.5
0e7056c8-903b-4743-922a-5ebd3dcd55b1,76.5
2d8546f1-7dc8-42bf-a286-85d90db949ca,78.0
bd2a0128-14d6-49b1-808d-badbd2efba83,78.0
5c00ca84-90d3-4bcd-84c8-a5e1e1c80be0,76.0
12946ee1-eea9-4390-93d5-d7ac727c8e62,77.5
f3c984a0-c6a4-4beb-b67f-9992f799cf45,76.5
6159fb74-eb85-4fe6-b1d8-98208aee346b,78.0
6f71a7c8-46d0-4c3b-855a-b01e870136d5,78.0
799f883f-da62-4c19-8289-03333fc3d098,78.0
e89088a5-1b6f-4fba-b77e-e4c87cfb77aa,79.5
4235ddfe-a101-43f9-b3f9-22108b84e8d1,78.0
6b903242-e209-4275-9cdc-8bc1fc88eeff,82.5
38ea989e-ef19-4a35-b47c-14bbd353c667,78.0
883861c9-fa22-43e0-8a0e-756f53b5dd4b,79.5
254c4012-bec5-4aae-b01a-0e76625fc3ea,75.0
c2d5431e-4cc5-4d07-8c25-f50091ab0cf3,78.0
86017068-366e-488b-b925-bc29bfbae613,81.0
d6c4b9e1-6416-4ec2-8f01-464b7e2c7f55,82.5
4b101a06-9daa-4be2-8967-0a70f1ce2e02,75.0
3196bcc3-c186-499a-9d82-2c7825a74b88,78.0
9075a013-01e7-4764-94d2-e8e57cb6d115,75.5
dba865be-0cdc-40dd-9023-c2c36498c95d,75.0
c6b57ec1-9fbf-4c6a-933a-fef9dcc340b7,76.5
41ac36a9-76f0-467a-8500-1bd15f1b8a11,75.0
c6660913-e9c0-4ce3-85bf-36c4ecfa4078,85.5
369e69c3-8efd-4d4e-92c0-9ab3aafb987d,75.0
c563e52b-49a0-487f-9d8f-dedc73c0244b,82.5
2c7aae39-83d0-4910-8ed4-d42ab4c4c818,87.0
69023420-c4fe-455b-9125-b087254a8494,76.5
3031def6-50cd-4912-baaf-383ffafb3d32,76.5
d63abb16-efdf-4866-9de5-cd89d97a22e0,76.5
d55d82ed-c41d-428e-9bb7-e928332ea6e4,79.5
abae6e87-c4fc-434d-9fb1-0bed0d5366e8,75.0
6b0cbc6f-d454-4c8a-83ec-5e6165eda159,78.0
3691e1b8-d546-4e9a-bc1b-41638b89e330,79.5
4c4bf777-1505-4159-bb2f-267d8b680aab,75.0
6793129d-3861-443a-a910-ed82d32e1d05,84.0
6dd8c961-efec-4684-8cce-985defdc783f,78.0
23ec27ea-9d07-4a7c-94e0-0836c59c7320,75.0
ec5c43c6-adf7-4614-9f0a-d12534e13477,76.5
9bea5913-00b9-44f0-ac2e-95dcf1a20722,79.5
dc5359b4-f39c-4b23-93dc-8b1dfafa8e16,82.5
4509fb62-4a14-4b3e-a462-2d2d07ff8348,87.0
87f2bf05-5eee-4991-bd84-84e9ce461394,81.0
86dd21d1-8043-4a14-820f-59f225258523,85.5
a9a6b6f7-f66b-453c-a09c-80eb16f11d58,76.0
8315e930-e484-476d-b1d2-40cbcc0cc2b1,76.5
be9fa44b-e193-4b7e-97a6-66436b878e2a,75.0
015fff42-1f86-4990-8fea-37c17f340878,76.5
b7bf1bc1-4e7d-40ba-847b-f19e4f1c7511,75.5
4b7e191a-6e9f-4d5d-b1f9-ff2e29dcf971,77.0
022e1f62-4d67-494e-8a5e-84e8da39cfed,79.5
3e3049fd-8462-4ffd-ae80-d7a3daf89a9f,76.5
bd927d62-47e0-437e-a566-52323d931623,75.0
b37e8fa1-3ef4-458f-9dfd-582d713928e0,78.0
cc1a8012-7a90-4f9b-a79e-61fa7ffa7f4c,78.0
a04dac6d-84fb-49b0-ad80-34ae3fa3d676,81.0
1684f867-1dc4-4ab6-900a-790b9bc1b2d2,81.0
7c2fdfb3-5dfc-4cc1-bc31-f980130eab8c,75.5
41573c96-601a-4b14-891c-94cc367c631c,78.0
af94168f-d528-4dfe-a6a2-e937d8822ede,81.0
c6fded5f-df1f-4725-8273-8d914401491d,75.5
eedfdab9-b684-455a-8e8f-ff96211483ce,77.5
ad810084-c094-48d2-914d-de60dc7b75f2,82.5
ea826b86-f648-4ae3-8631-456262784f84,78.0
ba86f571-8769-4d6f-b953-1d3eaeb9742d,75.0
543a67c6-841f-4461-9a0b-d496c71d3295,82.5
42e0edcb-888d-4c0e-a641-c23b9453777d,79.5
51ce39d5-a8f7-4124-8b47-090f5d3331f1,75.0
0967bdad-3476-41fe-a06a-4d27d49071e7,79.0
4cf85bae-991b-4b89-8ab8-ac24f01462f5,75.0
806ab87d-1a00-4e43-adc3-39bb0531a7bc,75.0
751ab380-12b5-4ee9-899c-e513811a1185,76.5
8b484339-5c74-4d12-8479-da0879a8dd53,84.0
bc3b00d4-470e-42b5-9969-2fcfca547b97,85.5
d7e66dea-dc73-4078-bf0c-3e0e27597847,75.0
c4ee0b25-40f5-420f-aa28-15a3ed13544e,75.5
26caf1d4-4dc3-4eac-904d-138da2ce714b,76.5
ae79c1b3-f20b-4dcb-a6ec-1676da9e6388,84.0
4f777d4f-7897-4f7e-b688-6adb0298a2a4,78.0
ce413254-391a-4a2c-b093-0c93abab0d10,75.0
00cd1f6e-e0c9-4f7d-a024-bc6c2e8e8433,76.5
80c9f152-d7e0-44db-823b-61850761280c,78.0
